product_id,unit_price,category_code,category_id,brand
1515966223509089404,680.53,computers.notebook,2.26810540722016e+18,hp
1515966223509089405,208.31,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089406,1433.54,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089409,34.7,,2.26810542726054e+18,samsung
1515966223509089410,3647.66,computers.peripherals.monitor,2.26810540922503e+18,asus
1515966223509089412,717.57,computers.notebook,2.26810540722016e+18,lenovo
1515966223509089413,738.4,,2.26810540931731e+18,
1515966223509089414,148.13,computers.components.videocards,2.26810540967802e+18,gigabyte
1515966223509089416,12.71,computers.peripherals.keyboard,2.26810540635613e+18,delux
1515966223509089417,1213.87,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089418,7.5,,2.26810544273752e+18,biol
1515966223509089420,5.07,computers.peripherals.mouse,2.26810540654907e+18,
1515966223509089422,277.75,electronics.video.tv,2.37449891400059e+18,aoc
1515966223509089423,8.77,,2.26810544509472e+18,bushido
1515966223509089424,393.5,computers.components.cpu,2.26810544082492e+18,kenwood
1515966223509089425,115.72,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089426,20.81,computers.peripherals.keyboard,2.26810540635613e+18,genius
1515966223509089427,18.5,computers.peripherals.keyboard,2.26810540635613e+18,trust
1515966223509089428,4.38,,2.2681054448179e+18,tefal
1515966223509089429,92.57,appliances.kitchen.blender,2.26810544110174e+18,
1515966223509089430,28.68,furniture.kitchen.chair,2.26810544284657e+18,peterhof
1515966223509089431,3057.85,computers.notebook,2.26810540722016e+18,apple
1515966223509089432,273.13,appliances.environment.vacuum,2.26810539207033e+18,tefal
1515966223509089433,370.35,electronics.video.tv,2.37449891400059e+18,lg
1515966223509089434,1317.57,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089436,1.6,furniture.living_room.shelving,2.26810544473401e+18,apollo
1515966223509089438,856.23,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089439,196.74,appliances.kitchen.refrigerators,2.26810539374805e+18,ava
1515966223509089440,454.84,computers.peripherals.printer,2.26810540793319e+18,hp
1515966223509089441,300.67,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089442,1916.64,computers.notebook,2.26810540722016e+18,microsoft
1515966223509089445,34.7,,2.26810542096908e+18,neo
1515966223509089447,694.19,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089448,138.63,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089449,138.63,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089450,1433.54,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089451,694.42,electronics.camera.photo,2.26810541947591e+18,tamron
1515966223509089452,50.9,,2.26810542726054e+18,samsung
1515966223509089454,152.75,appliances.sewing_machine,2.2681053901745e+18,janome
1515966223509089455,35.86,computers.peripherals.mouse,2.26810540654907e+18,logitech
1515966223509089456,810.16,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089457,127.29,,2.26810542762964e+18,dji
1515966223509089459,78.68,appliances.environment.water_heater,2.26810539274142e+18,midea
1515966223509089461,113.87,,2.26810547136784e+18,huter
1515966223509089462,12.94,furniture.living_room.shelving,2.26810544473401e+18,tefal
1515966223509089463,418.96,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089465,104.14,electronics.audio.headphone,2.268105430163e+18,samsung
1515966223509089466,92.57,appliances.sewing_machine,2.2681053901745e+18,jaguar
1515966223509089467,25.44,,2.26810541030716e+18,wintek
1515966223509089468,347.2,electronics.clocks,2.26810542859433e+18,samsung
1515966223509089469,740.72,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089470,27.75,computers.network.router,2.26810540904887e+18,tp-link
1515966223509089471,1504.61,computers.notebook,2.26810540722016e+18,microsoft
1515966223509089472,13.87,appliances.environment.vacuum,2.26810539241426e+18,samsung
1515966223509089474,46.04,electronics.smartphone,2.26810542816651e+18,nokia
1515966223509089477,324.05,electronics.clocks,2.26810542859433e+18,samsung
1515966223509089478,474.51,computers.notebook,2.26810540722016e+18,asus
1515966223509089479,486.09,appliances.kitchen.refrigerators,2.26810539384871e+18,lg
1515966223509089482,65.81,computers.peripherals.monitor,2.26810540922503e+18,aoc
1515966223509089483,92.34,electronics.smartphone,2.26810542816651e+18,huawei
1515966223509089484,393.26,electronics.smartphone,2.26810542816651e+18,honor
1515966223509089485,231.46,appliances.kitchen.coffee_machine,2.26810544530444e+18,delonghi
1515966223509089486,115.72,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089488,138.63,electronics.smartphone,2.26810542816651e+18,sony
1515966223509089489,324.05,electronics.clocks,2.26810542859433e+18,samsung
1515966223509089490,2.29,,2.26810542726054e+18,samsung
1515966223509089491,55.07,,2.2681054286866e+18,dji
1515966223509089493,370.35,electronics.clocks,2.26810542859433e+18,samsung
1515966223509089494,34.7,,2.26810539303502e+18,sencor
1515966223509089495,16.18,,2.26810542372894e+18,advantek
1515966223509089496,428.22,appliances.kitchen.washer,2.2681053899564e+18,lg
1515966223509089499,6.92,computers.peripherals.mouse,2.26810540654907e+18,
1515966223509089500,856.23,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089501,305.53,computers.notebook,2.26810540722016e+18,asus
1515966223509089503,23.13,appliances.iron,2.26810539048488e+18,scarlett
1515966223509089504,828.68,computers.notebook,2.26810540722016e+18,lenovo
1515966223509089505,63.63,electronics.telephone,2.2681054282504e+18,panasonic
1515966223509089507,555.53,apparel.glove,2.26810545845777e+18,xbox
1515966223509089508,856.23,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089509,416.41,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089512,2314.79,furniture.living_room.cabinet,2.26810539168445e+18,samsung
1515966223509089513,613.4,,2.26810540931731e+18,
1515966223509089514,254.61,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089516,231.46,appliances.kitchen.coffee_machine,2.26810544530444e+18,delonghi
1515966223509089517,481.46,apparel.glove,2.26810545845777e+18,sony
1515966223509089518,231.46,appliances.kitchen.coffee_machine,2.26810544530444e+18,delonghi
1515966223509089520,810.16,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089521,416.64,electronics.smartphone,2.26810542816651e+18,oppo
1515966223509089522,64.56,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089524,347.2,appliances.kitchen.oven,2.2681053885555e+18,gorenje
1515966223509089528,16.18,accessories.bag,2.26810541152351e+18,samsung
1515966223509089529,314.79,computers.peripherals.monitor,2.26810540922503e+18,samsung
1515966223509089530,87.94,computers.peripherals.mouse,2.26810540654907e+18,logitech
1515966223509089533,763.63,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089535,481.46,apparel.glove,2.26810545845777e+18,sony
1515966223509089537,8.08,computers.peripherals.mouse,2.26810540654907e+18,
1515966223509089538,277.75,electronics.video.tv,2.26810542295718e+18,lg
1515966223509089539,1057.85,,2.26810542598547e+18,nikon
1515966223509089540,261.55,,2.26810540931731e+18,
1515966223509089542,511.55,computers.components.cpu,2.26810541002195e+18,intel
1515966223509089544,581.0,computers.notebook,2.26810540722016e+18,hp
1515966223509089545,832.38,computers.components.videocards,2.26810545919597e+18,msi
1515966223509089546,145.6,computers.peripherals.monitor,2.26810540922503e+18,hp
1515966223509089547,38.17,,2.26810541030716e+18,huntkey
1515966223509089548,224.05,computers.components.motherboard,2.26810540977029e+18,gigabyte
1515966223509089550,65.72,computers.components.hdd,2.26810540984579e+18,toshiba
1515966223509089551,532.38,computers.peripherals.monitor,2.26810540922503e+18,samsung
1515966223509089554,111.32,computers.components.hdd,2.26810541049171e+18,gigabyte
1515966223509089555,2.99,kids.dolls,2.2681054109447e+18,deepcool
1515966223509089556,60.63,,2.26810541030716e+18,gamemax
1515966223509089558,114.56,computers.components.hdd,2.26810541142285e+18,transcend
1515966223509089559,25.9,computers.network.router,2.26810540904887e+18,tp-link
1515966223509089560,69.19,electronics.smartphone,2.26810542816651e+18,honor
1515966223509089561,4.84,furniture.living_room.shelving,2.26810544397065e+18,wilmax
1515966223509089562,1041.64,computers.notebook,2.26810540722016e+18,apple
1515966223509089563,45.58,,2.26810541030716e+18,
1515966223509089564,1018.29,computers.desktop,2.26810540940958e+18,hp
1515966223509089565,451.37,,2.26810543932336e+18,ava
1515966223509089566,150.44,,2.26810543932336e+18,king
1515966223509089567,508.31,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089568,78.68,computers.notebook,2.26810540645679e+18,microlab
1515966223509089569,1194.42,,2.26810540931731e+18,
1515966223509089570,368.03,apparel.glove,2.26810545845777e+18,sony
